loan_payment_id,loan_id,scheduled_amount,principal,interest,actual_amount,scheduled_date,paid_date
19244,197,839.36,831.63,7.73,839.36,2038-12-08,2038-12-08
19245,197,839.36,831.63,7.73,839.36,2039-01-07,2039-01-07
19246,197,839.36,831.63,7.73,839.36,2039-02-06,2039-02-06
19247,197,839.36,831.63,7.73,839.36,2039-03-08,2039-03-08
19248,197,839.36,831.63,7.73,839.36,2039-04-07,2039-04-07
19249,197,839.36,831.63,7.73,839.36,2039-05-07,2039-05-07
19250,197,839.36,831.63,7.73,839.36,2039-06-06,2039-06-06
19251,197,839.36,831.63,7.73,839.36,2039-07-06,2039-07-06
19252,197,839.36,831.63,7.73,839.36,2039-08-05,2039-08-05
19253,197,839.36,831.63,7.73,839.36,2039-09-04,2039-09-04
19254,197,839.36,831.63,7.73,839.36,2039-10-04,2039-10-04
19255,197,839.36,831.63,7.73,839.36,2039-11-03,2039-11-03
19256,197,839.36,831.63,7.73,NULL,2039-12-03,NULL
19257,197,839.36,831.63,7.73,839.36,2040-01-02,2040-01-02
19258,197,839.36,831.63,7.73,839.36,2040-02-01,2040-02-01
19259,197,839.36,831.63,7.73,839.36,2040-03-02,2040-03-02
19260,197,839.36,831.63,7.73,839.36,2040-04-01,2040-04-01
19261,197,839.36,831.63,7.73,839.36,2040-05-01,2040-05-01
19262,197,839.36,831.63,7.73,839.36,2040-05-31,2040-05-31
19263,197,839.36,831.63,7.73,839.36,2040-06-30,2040-06-30
19264,197,839.36,831.63,7.73,NULL,2040-07-30,NULL
19265,197,839.36,831.63,7.73,839.36,2040-08-29,2040-08-29
19266,197,839.36,831.63,7.73,839.36,2040-09-28,2040-09-28
19267,197,839.36,831.63,7.73,839.36,2040-10-28,2040-10-28
19268,197,839.36,831.63,7.73,NULL,2040-11-27,NULL
19269,197,839.36,831.63,7.73,839.36,2040-12-27,2040-12-27
19270,197,839.36,831.63,7.73,839.36,2041-01-26,2041-01-26
19271,197,839.36,831.63,7.73,839.36,2041-02-25,2041-02-25
19272,197,839.36,831.63,7.73,839.36,2041-03-27,2041-03-27
19273,197,839.36,831.63,7.73,839.36,2041-04-26,2041-04-26
19274,197,839.36,831.63,7.73,839.36,2041-05-26,2041-05-26
19275,197,839.36,831.63,7.73,NULL,2041-06-25,NULL
19276,197,839.36,831.63,7.73,839.36,2041-07-25,2041-07-25
19277,197,839.36,831.63,7.73,839.36,2041-08-24,2041-08-24
19278,197,839.36,831.63,7.73,NULL,2041-09-23,NULL
19279,197,839.36,831.63,7.73,839.36,2041-10-23,2041-10-23
19280,197,839.36,831.63,7.73,839.36,2041-11-22,2041-11-22
19281,197,839.36,831.63,7.73,839.36,2041-12-22,2041-12-22
19282,197,839.36,831.63,7.73,839.36,2042-01-21,2042-01-21
19283,197,839.36,831.63,7.73,NULL,2042-02-20,NULL
19284,197,839.36,831.63,7.73,839.36,2042-03-22,2042-03-22
19285,197,839.36,831.63,7.73,839.36,2042-04-21,2042-04-21
19286,197,839.36,831.63,7.73,839.36,2042-05-21,2042-05-21
19287,197,839.36,831.63,7.73,839.36,2042-06-20,2042-06-20
19288,197,839.36,831.63,7.73,839.36,2042-07-20,2042-07-20
19289,197,839.36,831.63,7.73,839.36,2042-08-19,2042-08-19
19290,197,839.36,831.63,7.73,839.36,2042-09-18,2042-09-18
19291,197,839.36,831.63,7.73,839.36,2042-10-18,2042-10-18
19292,197,839.36,831.63,7.73,839.36,2042-11-17,2042-11-17
19293,197,839.36,831.63,7.73,839.36,2042-12-17,2042-12-17
19294,197,839.36,831.63,7.73,839.36,2043-01-16,2043-01-16
19295,197,839.36,831.63,7.73,NULL,2043-02-15,NULL
19296,197,839.36,831.63,7.73,NULL,2043-03-17,NULL
19297,197,839.36,831.63,7.73,NULL,2043-04-16,NULL
19298,197,839.36,831.63,7.73,839.36,2043-05-16,2043-05-16
19299,197,839.36,831.63,7.73,839.36,2043-06-15,2043-06-15
19300,197,839.36,831.63,7.73,839.36,2043-07-15,2043-07-15
19301,197,839.36,831.63,7.73,839.36,2043-08-14,2043-08-14
19302,197,839.36,831.63,7.73,NULL,2043-09-13,NULL
19303,197,839.36,831.63,7.73,839.36,2043-10-13,2043-10-13
19304,197,839.36,831.63,7.73,839.36,2043-11-12,2043-11-12
19305,197,839.36,831.63,7.73,839.36,2043-12-12,2043-12-12
19306,197,839.36,831.63,7.73,839.36,2044-01-11,2044-01-11
19307,197,839.36,831.63,7.73,839.36,2044-02-10,2044-02-10
19308,197,839.36,831.63,7.73,839.36,2044-03-11,2044-03-11
19309,198,7547.64,7473.59,74.05,NULL,2017-11-16,NULL
19310,198,7547.64,7473.59,74.05,7547.64,2017-12-16,2017-12-16
19311,198,7547.64,7473.59,74.05,NULL,2018-01-15,NULL
19312,198,7547.64,7473.59,74.05,7547.64,2018-02-14,2018-02-14
19313,198,7547.64,7473.59,74.05,7547.64,2018-03-16,2018-03-16
19314,198,7547.64,7473.59,74.05,7547.64,2018-04-15,2018-04-15
19315,198,7547.64,7473.59,74.05,NULL,2018-05-15,NULL
19316,198,7547.64,7473.59,74.05,NULL,2018-06-14,NULL
19317,198,7547.64,7473.59,74.05,7547.64,2018-07-14,2018-07-14
19318,198,7547.64,7473.59,74.05,NULL,2018-08-13,NULL
19319,198,7547.64,7473.59,74.05,7547.64,2018-09-12,2018-09-12
19320,198,7547.64,7473.59,74.05,7547.64,2018-10-12,2018-10-12
19321,199,7401.26,7329.31,71.95,7401.26,2021-12-23,2021-12-23
19322,199,7401.26,7329.31,71.95,7401.26,2022-01-22,2022-01-22
19323,199,7401.26,7329.31,71.95,NULL,2022-02-21,NULL
19324,199,7401.26,7329.31,71.95,7401.26,2022-03-23,2022-03-23
19325,199,7401.26,7329.31,71.95,NULL,2022-04-22,NULL
19326,199,7401.26,7329.31,71.95,7401.26,2022-05-22,2022-05-22
19327,199,7401.26,7329.31,71.95,7401.26,2022-06-21,2022-06-21
19328,199,7401.26,7329.31,71.95,7401.26,2022-07-21,2022-07-21
19329,199,7401.26,7329.31,71.95,7401.26,2022-08-20,2022-08-20
19330,199,7401.26,7329.31,71.95,7401.26,2022-09-19,2022-09-19
19331,199,7401.26,7329.31,71.95,7401.26,2022-10-19,2022-10-19
19332,199,7401.26,7329.31,71.95,NULL,2022-11-18,NULL
19333,200,2941.83,2923.46,18.37,2941.83,2023-01-20,2023-01-20
19334,200,2941.83,2923.46,18.37,2941.83,2023-02-19,2023-02-19
19335,200,2941.83,2923.46,18.37,2941.83,2023-03-21,2023-03-21
19336,200,2941.83,2923.46,18.37,NULL,2023-04-20,NULL
19337,200,2941.83,2923.46,18.37,2941.83,2023-05-20,2023-05-20
19338,200,2941.83,2923.46,18.37,2941.83,2023-06-19,2023-06-19
19339,200,2941.83,2923.46,18.37,2941.83,2023-07-19,2023-07-19
19340,200,2941.83,2923.46,18.37,NULL,2023-08-18,NULL
19341,200,2941.83,2923.46,18.37,2941.83,2023-09-17,2023-09-17
19342,200,2941.83,2923.46,18.37,2941.83,2023-10-17,2023-10-17
19343,200,2941.83,2923.46,18.37,2941.83,2023-11-16,2023-11-16
19344,200,2941.83,2923.46,18.37,NULL,2023-12-16,NULL
19345,200,2941.83,2923.46,18.37,2941.83,2024-01-15,2024-01-15
19346,200,2941.83,2923.46,18.37,2941.83,2024-02-14,2024-02-14
19347,200,2941.83,2923.46,18.37,2941.83,2024-03-15,2024-03-15
19348,200,2941.83,2923.46,18.37,2941.83,2024-04-14,2024-04-14
19349,200,2941.83,2923.46,18.37,2941.83,2024-05-14,2024-05-14
19350,200,2941.83,2923.46,18.37,2941.83,2024-06-13,2024-06-13
19351,200,2941.83,2923.46,18.37,2941.83,2024-07-13,2024-07-13
19352,200,2941.83,2923.46,18.37,2941.83,2024-08-12,2024-08-12
19353,200,2941.83,2923.46,18.37,2941.83,2024-09-11,2024-09-11
19354,200,2941.83,2923.46,18.37,2941.83,2024-10-11,2024-10-11
19355,200,2941.83,2923.46,18.37,2941.83,2024-11-10,2024-11-10
19356,200,2941.83,2923.46,18.37,NULL,2024-12-10,NULL
19357,200,2941.83,2923.46,18.37,2941.83,2025-01-09,2025-01-09
19358,200,2941.83,2923.46,18.37,2941.83,2025-02-08,2025-02-08
19359,200,2941.83,2923.46,18.37,NULL,2025-03-10,NULL
19360,200,2941.83,2923.46,18.37,2941.83,2025-04-09,2025-04-09
19361,200,2941.83,2923.46,18.37,2941.83,2025-05-09,2025-05-09
19362,200,2941.83,2923.46,18.37,2941.83,2025-06-08,2025-06-08
19363,200,2941.83,2923.46,18.37,2941.83,2025-07-08,2025-07-08
19364,200,2941.83,2923.46,18.37,2941.83,2025-08-07,2025-08-07
19365,200,2941.83,2923.46,18.37,NULL,2025-09-06,NULL
19366,200,2941.83,2923.46,18.37,2941.83,2025-10-06,2025-10-06
19367,200,2941.83,2923.46,18.37,2941.83,2025-11-05,2025-11-05
19368,200,2941.83,2923.46,18.37,NULL,2025-12-05,NULL
19369,200,2941.83,2923.46,18.37,2941.83,2026-01-04,2026-01-04
19370,200,2941.83,2923.46,18.37,2941.83,2026-02-03,2026-02-03
19371,200,2941.83,2923.46,18.37,2941.83,2026-03-05,2026-03-05
19372,200,2941.83,2923.46,18.37,NULL,2026-04-04,NULL
19373,200,2941.83,2923.46,18.37,NULL,2026-05-04,NULL
19374,200,2941.83,2923.46,18.37,2941.83,2026-06-03,2026-06-03
19375,200,2941.83,2923.46,18.37,2941.83,2026-07-03,2026-07-03
19376,200,2941.83,2923.46,18.37,2941.83,2026-08-02,2026-08-02
19377,200,2941.83,2923.46,18.37,2941.83,2026-09-01,2026-09-01
19378,200,2941.83,2923.46,18.37,2941.83,2026-10-01,2026-10-01
19379,200,2941.83,2923.46,18.37,NULL,2026-10-31,NULL
19380,200,2941.83,2923.46,18.37,2941.83,2026-11-30,2026-11-30
19381,200,2941.83,2923.46,18.37,2941.83,2026-12-30,2026-12-30
19382,200,2941.83,2923.46,18.37,2941.83,2027-01-29,2027-01-29
19383,200,2941.83,2923.46,18.37,2941.83,2027-02-28,2027-02-28
19384,200,2941.83,2923.46,18.37,2941.83,2027-03-30,2027-03-30
19385,200,2941.83,2923.46,18.37,2941.83,2027-04-29,2027-04-29
19386,200,2941.83,2923.46,18.37,2941.83,2027-05-29,2027-05-29
19387,200,2941.83,2923.46,18.37,NULL,2027-06-28,NULL
19388,200,2941.83,2923.46,18.37,2941.83,2027-07-28,2027-07-28
19389,200,2941.83,2923.46,18.37,NULL,2027-08-27,NULL
19390,200,2941.83,2923.46,18.37,2941.83,2027-09-26,2027-09-26
19391,200,2941.83,2923.46,18.37,2941.83,2027-10-26,2027-10-26
19392,200,2941.83,2923.46,18.37,2941.83,2027-11-25,2027-11-25
19393,201,5155.51,5126.16,29.35,NULL,2019-03-12,NULL
19394,201,5155.51,5126.16,29.35,5155.51,2019-04-11,2019-04-11
19395,201,5155.51,5126.16,29.35,5155.51,2019-05-11,2019-05-11
19396,201,5155.51,5126.16,29.35,NULL,2019-06-10,NULL
19397,201,5155.51,5126.16,29.35,5155.51,2019-07-10,2019-07-10
19398,201,5155.51,5126.16,29.35,5155.51,2019-08-09,2019-08-09
19399,201,5155.51,5126.16,29.35,5155.51,2019-09-08,2019-09-08
19400,201,5155.51,5126.16,29.35,5155.51,2019-10-08,2019-10-08
19401,201,5155.51,5126.16,29.35,5155.51,2019-11-07,2019-11-07
19402,201,5155.51,5126.16,29.35,5155.51,2019-12-07,2019-12-07
19403,201,5155.51,5126.16,29.35,5155.51,2020-01-06,2020-01-06
19404,201,5155.51,5126.16,29.35,5155.51,2020-02-05,2020-02-05
19405,201,5155.51,5126.16,29.35,5155.51,2020-03-06,2020-03-06
19406,201,5155.51,5126.16,29.35,5155.51,2020-04-05,2020-04-05
19407,201,5155.51,5126.16,29.35,NULL,2020-05-05,NULL
19408,201,5155.51,5126.16,29.35,5155.51,2020-06-04,2020-06-04
19409,201,5155.51,5126.16,29.35,5155.51,2020-07-04,2020-07-04
19410,201,5155.51,5126.16,29.35,5155.51,2020-08-03,2020-08-03
19411,201,5155.51,5126.16,29.35,NULL,2020-09-02,NULL
19412,201,5155.51,5126.16,29.35,NULL,2020-10-02,NULL
19413,201,5155.51,5126.16,29.35,NULL,2020-11-01,NULL
19414,201,5155.51,5126.16,29.35,5155.51,2020-12-01,2020-12-01
19415,201,5155.51,5126.16,29.35,5155.51,2020-12-31,2020-12-31
19416,201,5155.51,5126.16,29.35,5155.51,2021-01-30,2021-01-30
19417,202,221.41,219.81,1.6,221.41,2022-09-02,2022-09-02
19418,202,221.41,219.81,1.6,221.41,2022-10-02,2022-10-02
19419,202,221.41,219.81,1.6,221.41,2022-11-01,2022-11-01
19420,202,221.41,219.81,1.6,NULL,2022-12-01,NULL
19421,202,221.41,219.81,1.6,221.41,2022-12-31,2022-12-31
19422,202,221.41,219.81,1.6,NULL,2023-01-30,NULL
19423,202,221.41,219.81,1.6,221.41,2023-03-01,2023-03-01
19424,202,221.41,219.81,1.6,NULL,2023-03-31,NULL
19425,202,221.41,219.81,1.6,NULL,2023-04-30,NULL
19426,202,221.41,219.81,1.6,221.41,2023-05-30,2023-05-30
19427,202,221.41,219.81,1.6,221.41,2023-06-29,2023-06-29
19428,202,221.41,219.81,1.6,221.41,2023-07-29,2023-07-29
19429,202,221.41,219.81,1.6,221.41,2023-08-28,2023-08-28
19430,202,221.41,219.81,1.6,NULL,2023-09-27,NULL
19431,202,221.41,219.81,1.6,221.41,2023-10-27,2023-10-27
19432,202,221.41,219.81,1.6,221.41,2023-11-26,2023-11-26
19433,202,221.41,219.81,1.6,221.41,2023-12-26,2023-12-26
19434,202,221.41,219.81,1.6,221.41,2024-01-25,2024-01-25
19435,202,221.41,219.81,1.6,221.41,2024-02-24,2024-02-24
19436,202,221.41,219.81,1.6,221.41,2024-03-25,2024-03-25
19437,202,221.41,219.81,1.6,221.41,2024-04-24,2024-04-24
19438,202,221.41,219.81,1.6,221.41,2024-05-24,2024-05-24
19439,202,221.41,219.81,1.6,221.41,2024-06-23,2024-06-23
19440,202,221.41,219.81,1.6,221.41,2024-07-23,2024-07-23
19441,202,221.41,219.81,1.6,NULL,2024-08-22,NULL
19442,202,221.41,219.81,1.6,221.41,2024-09-21,2024-09-21
19443,202,221.41,219.81,1.6,221.41,2024-10-21,2024-10-21
19444,202,221.41,219.81,1.6,221.41,2024-11-20,2024-11-20
19445,202,221.41,219.81,1.6,221.41,2024-12-20,2024-12-20
19446,202,221.41,219.81,1.6,221.41,2025-01-19,2025-01-19
19447,202,221.41,219.81,1.6,221.41,2025-02-18,2025-02-18
19448,202,221.41,219.81,1.6,221.41,2025-03-20,2025-03-20
19449,202,221.41,219.81,1.6,NULL,2025-04-19,NULL
19450,202,221.41,219.81,1.6,NULL,2025-05-19,NULL
19451,202,221.41,219.81,1.6,NULL,2025-06-18,NULL
19452,202,221.41,219.81,1.6,221.41,2025-07-18,2025-07-18
19453,202,221.41,219.81,1.6,221.41,2025-08-17,2025-08-17
19454,202,221.41,219.81,1.6,221.41,2025-09-16,2025-09-16
19455,202,221.41,219.81,1.6,221.41,2025-10-16,2025-10-16
19456,202,221.41,219.81,1.6,221.41,2025-11-15,2025-11-15
19457,202,221.41,219.81,1.6,NULL,2025-12-15,NULL
19458,202,221.41,219.81,1.6,221.41,2026-01-14,2026-01-14
19459,202,221.41,219.81,1.6,221.41,2026-02-13,2026-02-13
19460,202,221.41,219.81,1.6,221.41,2026-03-15,2026-03-15
19461,202,221.41,219.81,1.6,221.41,2026-04-14,2026-04-14
19462,202,221.41,219.81,1.6,221.41,2026-05-14,2026-05-14
19463,202,221.41,219.81,1.6,221.41,2026-06-13,2026-06-13
19464,202,221.41,219.81,1.6,221.41,2026-07-13,2026-07-13
19465,202,221.41,219.81,1.6,221.41,2026-08-12,2026-08-12
19466,202,221.41,219.81,1.6,221.41,2026-09-11,2026-09-11
19467,202,221.41,219.81,1.6,NULL,2026-10-11,NULL
19468,202,221.41,219.81,1.6,221.41,2026-11-10,2026-11-10
19469,202,221.41,219.81,1.6,NULL,2026-12-10,NULL
19470,202,221.41,219.81,1.6,NULL,2027-01-09,NULL
19471,202,221.41,219.81,1.6,221.41,2027-02-08,2027-02-08
19472,202,221.41,219.81,1.6,221.41,2027-03-10,2027-03-10
19473,202,221.41,219.81,1.6,221.41,2027-04-09,2027-04-09
19474,202,221.41,219.81,1.6,221.41,2027-05-09,2027-05-09
19475,202,221.41,219.81,1.6,NULL,2027-06-08,NULL
19476,202,221.41,219.81,1.6,221.41,2027-07-08,2027-07-08
19477,202,221.41,219.81,1.6,221.41,2027-08-07,2027-08-07
19478,202,221.41,219.81,1.6,221.41,2027-09-06,2027-09-06
19479,202,221.41,219.81,1.6,NULL,2027-10-06,NULL
19480,202,221.41,219.81,1.6,221.41,2027-11-05,2027-11-05
19481,202,221.41,219.81,1.6,NULL,2027-12-05,NULL
19482,202,221.41,219.81,1.6,NULL,2028-01-04,NULL
19483,202,221.41,219.81,1.6,NULL,2028-02-03,NULL
19484,202,221.41,219.81,1.6,221.41,2028-03-04,2028-03-04
19485,202,221.41,219.81,1.6,221.41,2028-04-03,2028-04-03
19486,202,221.41,219.81,1.6,221.41,2028-05-03,2028-05-03
19487,202,221.41,219.81,1.6,221.41,2028-06-02,2028-06-02
19488,202,221.41,219.81,1.6,221.41,2028-07-02,2028-07-02
19489,202,221.41,219.81,1.6,221.41,2028-08-01,2028-08-01
19490,202,221.41,219.81,1.6,221.41,2028-08-31,2028-08-31
19491,202,221.41,219.81,1.6,221.41,2028-09-30,2028-09-30
19492,202,221.41,219.81,1.6,221.41,2028-10-30,2028-10-30
19493,202,221.41,219.81,1.6,221.41,2028-11-29,2028-11-29
19494,202,221.41,219.81,1.6,NULL,2028-12-29,NULL
19495,202,221.41,219.81,1.6,221.41,2029-01-28,2029-01-28
19496,202,221.41,219.81,1.6,221.41,2029-02-27,2029-02-27
19497,202,221.41,219.81,1.6,221.41,2029-03-29,2029-03-29
19498,202,221.41,219.81,1.6,221.41,2029-04-28,2029-04-28
19499,202,221.41,219.81,1.6,NULL,2029-05-28,NULL
19500,202,221.41,219.81,1.6,221.41,2029-06-27,2029-06-27
19501,202,221.41,219.81,1.6,221.41,2029-07-27,2029-07-27
19502,202,221.41,219.81,1.6,221.41,2029-08-26,2029-08-26
19503,202,221.41,219.81,1.6,221.41,2029-09-25,2029-09-25
19504,202,221.41,219.81,1.6,221.41,2029-10-25,2029-10-25
19505,202,221.41,219.81,1.6,221.41,2029-11-24,2029-11-24
19506,202,221.41,219.81,1.6,NULL,2029-12-24,NULL
19507,202,221.41,219.81,1.6,221.41,2030-01-23,2030-01-23
19508,202,221.41,219.81,1.6,NULL,2030-02-22,NULL
19509,202,221.41,219.81,1.6,221.41,2030-03-24,2030-03-24
19510,202,221.41,219.81,1.6,221.41,2030-04-23,2030-04-23
19511,202,221.41,219.81,1.6,NULL,2030-05-23,NULL
19512,202,221.41,219.81,1.6,221.41,2030-06-22,2030-06-22
19513,202,221.41,219.81,1.6,221.41,2030-07-22,2030-07-22
19514,202,221.41,219.81,1.6,221.41,2030-08-21,2030-08-21
19515,202,221.41,219.81,1.6,221.41,2030-09-20,2030-09-20
19516,202,221.41,219.81,1.6,221.41,2030-10-20,2030-10-20
19517,202,221.41,219.81,1.6,221.41,2030-11-19,2030-11-19
19518,202,221.41,219.81,1.6,221.41,2030-12-19,2030-12-19
19519,202,221.41,219.81,1.6,221.41,2031-01-18,2031-01-18
19520,202,221.41,219.81,1.6,NULL,2031-02-17,NULL
19521,202,221.41,219.81,1.6,NULL,2031-03-19,NULL
19522,202,221.41,219.81,1.6,221.41,2031-04-18,2031-04-18
19523,202,221.41,219.81,1.6,NULL,2031-05-18,NULL
19524,202,221.41,219.81,1.6,221.41,2031-06-17,2031-06-17
19525,202,221.41,219.81,1.6,221.41,2031-07-17,2031-07-17
19526,202,221.41,219.81,1.6,221.41,2031-08-16,2031-08-16
19527,202,221.41,219.81,1.6,NULL,2031-09-15,NULL
19528,202,221.41,219.81,1.6,NULL,2031-10-15,NULL
19529,202,221.41,219.81,1.6,221.41,2031-11-14,2031-11-14
19530,202,221.41,219.81,1.6,221.41,2031-12-14,2031-12-14
19531,202,221.41,219.81,1.6,221.41,2032-01-13,2032-01-13
19532,202,221.41,219.81,1.6,221.41,2032-02-12,2032-02-12
19533,202,221.41,219.81,1.6,221.41,2032-03-13,2032-03-13
19534,202,221.41,219.81,1.6,221.41,2032-04-12,2032-04-12
19535,202,221.41,219.81,1.6,221.41,2032-05-12,2032-05-12
19536,202,221.41,219.81,1.6,NULL,2032-06-11,NULL
19537,202,221.41,219.81,1.6,221.41,2032-07-11,2032-07-11
19538,202,221.41,219.81,1.6,221.41,2032-08-10,2032-08-10
19539,202,221.41,219.81,1.6,221.41,2032-09-09,2032-09-09
19540,202,221.41,219.81,1.6,221.41,2032-10-09,2032-10-09
19541,202,221.41,219.81,1.6,221.41,2032-11-08,2032-11-08
19542,202,221.41,219.81,1.6,221.41,2032-12-08,2032-12-08
19543,202,221.41,219.81,1.6,221.41,2033-01-07,2033-01-07
19544,202,221.41,219.81,1.6,221.41,2033-02-06,2033-02-06
19545,202,221.41,219.81,1.6,221.41,2033-03-08,2033-03-08
19546,202,221.41,219.81,1.6,221.41,2033-04-07,2033-04-07
19547,202,221.41,219.81,1.6,221.41,2033-05-07,2033-05-07
19548,202,221.41,219.81,1.6,221.41,2033-06-06,2033-06-06
19549,202,221.41,219.81,1.6,221.41,2033-07-06,2033-07-06
19550,202,221.41,219.81,1.6,221.41,2033-08-05,2033-08-05
19551,202,221.41,219.81,1.6,221.41,2033-09-04,2033-09-04
19552,202,221.41,219.81,1.6,221.41,2033-10-04,2033-10-04
19553,202,221.41,219.81,1.6,221.41,2033-11-03,2033-11-03
19554,202,221.41,219.81,1.6,221.41,2033-12-03,2033-12-03
19555,202,221.41,219.81,1.6,221.41,2034-01-02,2034-01-02
19556,202,221.41,219.81,1.6,NULL,2034-02-01,NULL
19557,202,221.41,219.81,1.6,NULL,2034-03-03,NULL
19558,202,221.41,219.81,1.6,221.41,2034-04-02,2034-04-02
19559,202,221.41,219.81,1.6,221.41,2034-05-02,2034-05-02
19560,202,221.41,219.81,1.6,221.41,2034-06-01,2034-06-01
19561,202,221.41,219.81,1.6,NULL,2034-07-01,NULL
19562,202,221.41,219.81,1.6,221.41,2034-07-31,2034-07-31
19563,202,221.41,219.81,1.6,221.41,2034-08-30,2034-08-30
19564,202,221.41,219.81,1.6,NULL,2034-09-29,NULL
19565,202,221.41,219.81,1.6,221.41,2034-10-29,2034-10-29
19566,202,221.41,219.81,1.6,221.41,2034-11-28,2034-11-28
19567,202,221.41,219.81,1.6,NULL,2034-12-28,NULL
19568,202,221.41,219.81,1.6,221.41,2035-01-27,2035-01-27
19569,202,221.41,219.81,1.6,NULL,2035-02-26,NULL
19570,202,221.41,219.81,1.6,221.41,2035-03-28,2035-03-28
19571,202,221.41,219.81,1.6,221.41,2035-04-27,2035-04-27
19572,202,221.41,219.81,1.6,NULL,2035-05-27,NULL
19573,202,221.41,219.81,1.6,NULL,2035-06-26,NULL
19574,202,221.41,219.81,1.6,221.41,2035-07-26,2035-07-26
19575,202,221.41,219.81,1.6,221.41,2035-08-25,2035-08-25
19576,202,221.41,219.81,1.6,221.41,2035-09-24,2035-09-24
19577,202,221.41,219.81,1.6,221.41,2035-10-24,2035-10-24
19578,202,221.41,219.81,1.6,221.41,2035-11-23,2035-11-23
19579,202,221.41,219.81,1.6,221.41,2035-12-23,2035-12-23
19580,202,221.41,219.81,1.6,221.41,2036-01-22,2036-01-22
19581,202,221.41,219.81,1.6,221.41,2036-02-21,2036-02-21
19582,202,221.41,219.81,1.6,221.41,2036-03-22,2036-03-22
19583,202,221.41,219.81,1.6,221.41,2036-04-21,2036-04-21
19584,202,221.41,219.81,1.6,221.41,2036-05-21,2036-05-21
19585,202,221.41,219.81,1.6,NULL,2036-06-20,NULL
19586,202,221.41,219.81,1.6,221.41,2036-07-20,2036-07-20
19587,202,221.41,219.81,1.6,NULL,2036-08-19,NULL
19588,202,221.41,219.81,1.6,221.41,2036-09-18,2036-09-18
19589,202,221.41,219.81,1.6,221.41,2036-10-18,2036-10-18
19590,202,221.41,219.81,1.6,221.41,2036-11-17,2036-11-17
19591,202,221.41,219.81,1.6,221.41,2036-12-17,2036-12-17
19592,202,221.41,219.81,1.6,221.41,2037-01-16,2037-01-16
19593,202,221.41,219.81,1.6,NULL,2037-02-15,NULL
19594,202,221.41,219.81,1.6,221.41,2037-03-17,2037-03-17
19595,202,221.41,219.81,1.6,221.41,2037-04-16,2037-04-16
19596,202,221.41,219.81,1.6,221.41,2037-05-16,2037-05-16
19597,202,221.41,219.81,1.6,NULL,2037-06-15,NULL
19598,202,221.41,219.81,1.6,221.41,2037-07-15,2037-07-15
19599,202,221.41,219.81,1.6,NULL,2037-08-14,NULL
19600,202,221.41,219.81,1.6,221.41,2037-09-13,2037-09-13
19601,202,221.41,219.81,1.6,NULL,2037-10-13,NULL
19602,202,221.41,219.81,1.6,NULL,2037-11-12,NULL
19603,202,221.41,219.81,1.6,221.41,2037-12-12,2037-12-12
19604,202,221.41,219.81,1.6,221.41,2038-01-11,2038-01-11
19605,202,221.41,219.81,1.6,NULL,2038-02-10,NULL
19606,202,221.41,219.81,1.6,221.41,2038-03-12,2038-03-12
19607,202,221.41,219.81,1.6,221.41,2038-04-11,2038-04-11
19608,202,221.41,219.81,1.6,221.41,2038-05-11,2038-05-11
19609,202,221.41,219.81,1.6,221.41,2038-06-10,2038-06-10
19610,202,221.41,219.81,1.6,221.41,2038-07-10,2038-07-10
19611,202,221.41,219.81,1.6,NULL,2038-08-09,NULL
19612,202,221.41,219.81,1.6,221.41,2038-09-08,2038-09-08
19613,202,221.41,219.81,1.6,221.41,2038-10-08,2038-10-08
19614,202,221.41,219.81,1.6,221.41,2038-11-07,2038-11-07
19615,202,221.41,219.81,1.6,221.41,2038-12-07,2038-12-07
19616,202,221.41,219.81,1.6,NULL,2039-01-06,NULL
19617,202,221.41,219.81,1.6,NULL,2039-02-05,NULL
19618,202,221.41,219.81,1.6,221.41,2039-03-07,2039-03-07
19619,202,221.41,219.81,1.6,221.41,2039-04-06,2039-04-06
19620,202,221.41,219.81,1.6,221.41,2039-05-06,2039-05-06
19621,202,221.41,219.81,1.6,221.41,2039-06-05,2039-06-05
19622,202,221.41,219.81,1.6,221.41,2039-07-05,2039-07-05
19623,202,221.41,219.81,1.6,NULL,2039-08-04,NULL
19624,202,221.41,219.81,1.6,221.41,2039-09-03,2039-09-03
19625,202,221.41,219.81,1.6,221.41,2039-10-03,2039-10-03
19626,202,221.41,219.81,1.6,221.41,2039-11-02,2039-11-02
19627,202,221.41,219.81,1.6,221.41,2039-12-02,2039-12-02
19628,202,221.41,219.81,1.6,NULL,2040-01-01,NULL
19629,202,221.41,219.81,1.6,221.41,2040-01-31,2040-01-31
19630,202,221.41,219.81,1.6,221.41,2040-03-01,2040-03-01
19631,202,221.41,219.81,1.6,221.41,2040-03-31,2040-03-31
19632,202,221.41,219.81,1.6,221.41,2040-04-30,2040-04-30
19633,202,221.41,219.81,1.6,221.41,2040-05-30,2040-05-30
19634,202,221.41,219.81,1.6,221.41,2040-06-29,2040-06-29
19635,202,221.41,219.81,1.6,221.41,2040-07-29,2040-07-29
19636,202,221.41,219.81,1.6,221.41,2040-08-28,2040-08-28
19637,202,221.41,219.81,1.6,221.41,2040-09-27,2040-09-27
19638,202,221.41,219.81,1.6,221.41,2040-10-27,2040-10-27
19639,202,221.41,219.81,1.6,NULL,2040-11-26,NULL
19640,202,221.41,219.81,1.6,221.41,2040-12-26,2040-12-26
