transaction_id,type_id,loan_payment_id,employee_id,from_account_id,to_account_id,amount,transaction_date
13799,2,NULL,902,354,NULL,233.34,2017-08-11
13800,2,NULL,1016,2330,NULL,224.5,2018-10-12
13801,2,NULL,998,558,NULL,85.91,2017-06-25
13802,2,NULL,NULL,342,NULL,568.83,2020-03-20
13803,3,NULL,NULL,262,321,120.53,2016-02-13
13804,2,NULL,NULL,1585,NULL,557.94,2019-06-21
13805,4,9565,NULL,2260,NULL,1259.78,2026-11-08
13806,3,NULL,NULL,1206,597,763.52,2015-12-10
13807,2,NULL,NULL,1031,NULL,280.92,2015-11-01
13808,2,NULL,NULL,315,NULL,290.4,2015-08-28
13809,3,NULL,NULL,1772,1821,1696.51,2018-06-13
13810,3,NULL,NULL,2131,553,1705.79,2023-03-20
13811,2,NULL,NULL,1958,NULL,81.65,2019-09-20
13812,3,NULL,NULL,1624,928,1593.47,2023-03-18
13813,1,NULL,NULL,2474,NULL,220.98,2017-05-13
13814,3,NULL,NULL,1075,2148,142.08,2015-07-14
13815,3,NULL,850,1824,1209,2318.41,2019-06-16
13816,2,NULL,913,1144,NULL,373.88,2016-03-11
13817,2,NULL,NULL,2176,NULL,266.73,2021-07-02
13818,2,NULL,NULL,786,NULL,273.49,2015-07-10
13819,1,NULL,331,1765,NULL,1836.36,2020-07-20
13820,3,NULL,253,316,26,1276.52,2020-10-14
13821,1,NULL,1020,335,NULL,5036.19,2017-12-01
13822,1,NULL,NULL,2325,NULL,317.12,2016-11-17
13823,2,NULL,NULL,635,NULL,82.43,2023-12-03
13824,2,NULL,NULL,345,NULL,304.03,2021-10-01
13825,2,NULL,NULL,430,NULL,100.75,2021-12-12
13826,1,NULL,995,1062,NULL,3879.72,2020-08-02
13827,2,NULL,NULL,1118,NULL,90.51,2017-10-07
13828,2,NULL,975,1921,NULL,76.64,2019-08-16
13829,2,NULL,NULL,1438,NULL,402.73,2016-10-28
13830,1,NULL,1074,9,NULL,2689.14,2023-01-01
13831,1,NULL,1023,2021,NULL,1251.8,2018-07-21
13832,4,25964,NULL,1039,NULL,3440.7,2019-06-25
13833,1,NULL,1063,1197,NULL,3058.99,2017-10-16
13834,3,NULL,NULL,1537,2274,517.63,2015-12-18
13835,3,NULL,NULL,532,394,2988.24,2021-11-19
13836,1,NULL,NULL,57,NULL,266.63,2021-07-17
13837,2,NULL,654,2486,NULL,258.87,2016-07-22
13838,1,NULL,728,55,NULL,1889.5,2016-12-16
13839,4,18334,NULL,1438,NULL,738.27,2028-11-29
13840,2,NULL,NULL,735,NULL,718.12,2017-04-28
13841,2,NULL,1074,2193,NULL,41.1,2017-07-28
13842,1,NULL,979,447,NULL,3759.48,2021-12-07
13843,2,NULL,NULL,189,NULL,160.51,2019-06-07
13844,4,6031,NULL,349,NULL,2918.53,2020-12-29
13845,3,NULL,NULL,2410,2238,2202.29,2019-12-13
13846,4,8110,663,815,NULL,332.83,2040-06-17
13847,3,NULL,NULL,269,728,1279.62,2017-07-12
13848,2,NULL,NULL,229,NULL,94.92,2023-12-22
13849,2,NULL,1063,356,NULL,299.6,2021-10-01
13850,3,NULL,NULL,1397,814,453.91,2018-09-16
13851,1,NULL,NULL,1903,NULL,706.54,2019-09-15
13852,2,NULL,NULL,145,NULL,110.08,2020-07-24
13853,1,NULL,25,385,NULL,4193.79,2018-01-01
13854,2,NULL,NULL,962,NULL,647.08,2015-08-28
13855,1,NULL,235,2387,NULL,2366.34,2015-11-20
13856,1,NULL,670,1943,NULL,1244.44,2017-09-08
13857,3,NULL,NULL,2412,1748,1799.68,2018-06-16
13858,2,NULL,NULL,954,NULL,58.95,2020-01-25
13859,3,NULL,NULL,1020,1975,776.1,2015-10-10
13860,1,NULL,NULL,2451,NULL,100.0,2016-08-23
13861,1,NULL,1194,1333,NULL,916.75,2019-01-22
13862,1,NULL,493,275,NULL,2433.37,2015-10-12
13863,2,NULL,NULL,1592,NULL,112.47,2019-02-08
13864,2,NULL,248,1883,NULL,153.44,2021-04-30
13865,4,20792,NULL,1694,NULL,403.9,2024-08-16
13866,3,NULL,331,1877,1341,1430.66,2021-09-10
13867,4,5623,NULL,1144,NULL,1489.57,2025-02-04
13868,1,NULL,27,1653,NULL,5119.45,2019-09-28
13869,1,NULL,247,178,NULL,2019.97,2021-04-21
13870,1,NULL,699,895,NULL,2880.05,2015-10-01
13871,2,NULL,680,2363,NULL,76.22,2022-10-07
13872,2,NULL,NULL,234,NULL,94.38,2019-03-23
13873,4,6440,NULL,2315,NULL,574.02,2033-08-12
13874,3,NULL,126,71,1025,50.0,2017-03-20
13875,2,NULL,NULL,1150,NULL,81.79,2021-01-01
13876,2,NULL,103,557,NULL,20.0,2023-08-11
13877,2,NULL,NULL,203,NULL,437.52,2018-09-21
13878,2,NULL,NULL,419,NULL,294.34,2017-04-07
13879,1,NULL,842,2049,NULL,4119.86,2021-09-05
13880,2,NULL,NULL,2223,NULL,182.21,2017-07-07
13881,1,NULL,1063,743,NULL,4846.67,2023-07-15
13882,1,NULL,224,349,NULL,2847.51,2015-05-16
13883,2,NULL,754,488,NULL,192.49,2016-09-04
13884,2,NULL,706,2343,NULL,220.0,2019-05-03
13885,2,NULL,696,1178,NULL,156.68,2018-11-23
13886,1,NULL,265,1487,NULL,2152.23,2017-06-20
13887,1,NULL,303,1986,NULL,1065.46,2023-12-10
13888,1,NULL,224,1558,NULL,2310.83,2015-10-09
13889,4,851,710,452,NULL,1617.19,2027-03-02
13890,1,NULL,998,749,NULL,2459.8,2017-04-19
13891,2,NULL,886,1827,NULL,272.51,2022-05-13
13892,1,NULL,189,1659,NULL,2295.74,2018-04-09
13893,3,NULL,NULL,545,502,1704.37,2018-06-11
13894,2,NULL,NULL,1717,NULL,219.89,2017-03-10
13895,1,NULL,965,828,NULL,5201.89,2021-09-18
13896,1,NULL,578,531,NULL,1947.1,2016-02-01
13897,3,NULL,NULL,2465,1641,822.41,2021-03-15
13898,1,NULL,674,199,NULL,4157.16,2023-12-26
13899,1,NULL,NULL,2499,NULL,465.27,2018-03-11
13900,1,NULL,709,172,NULL,3288.69,2021-08-20
13901,2,NULL,801,851,NULL,286.78,2020-11-13
13902,2,NULL,NULL,348,NULL,147.47,2023-07-28
13903,2,NULL,NULL,1071,NULL,190.51,2023-03-17
13904,2,NULL,NULL,446,NULL,217.22,2021-04-16
13905,4,23082,NULL,1142,NULL,718.85,2027-12-06
13906,1,NULL,913,564,NULL,1462.82,2017-06-09
13907,1,NULL,NULL,1498,NULL,988.98,2018-07-01
13908,1,NULL,577,2096,NULL,3710.7,2015-11-01
13909,1,NULL,498,1828,NULL,3857.63,2019-11-04
13910,2,NULL,NULL,1459,NULL,299.41,2019-07-12
13911,1,NULL,995,241,NULL,1995.25,2023-11-01
13912,3,NULL,670,971,2109,849.76,2020-03-14
13913,3,NULL,NULL,1791,432,865.82,2016-10-10
13914,1,NULL,40,922,NULL,4009.88,2021-09-27
13915,1,NULL,1194,817,NULL,3760.44,2017-03-04
13916,1,NULL,629,2086,NULL,2302.8,2020-10-25
13917,2,NULL,NULL,1788,NULL,34.91,2020-10-23
13918,1,NULL,418,1419,NULL,1769.21,2018-01-02
13919,3,NULL,1107,1742,2483,1761.69,2022-10-16
13920,3,NULL,NULL,198,756,2072.6,2020-08-18
13921,3,NULL,NULL,595,661,1331.19,2017-03-11
13922,2,NULL,NULL,1472,NULL,516.39,2023-05-19
13923,4,18390,NULL,1868,NULL,738.27,2033-07-04
13924,4,11100,NULL,2176,NULL,99.92,2034-01-09
13925,2,NULL,NULL,922,NULL,153.93,2015-04-26
13926,1,NULL,770,537,NULL,4588.45,2020-11-29
13927,1,NULL,749,2445,NULL,3887.4,2019-05-17
13928,3,NULL,NULL,559,2316,943.69,2023-07-10
13929,2,NULL,NULL,2477,NULL,538.97,2023-11-04
13930,2,NULL,NULL,2075,NULL,347.82,2021-01-15
13931,2,NULL,NULL,1126,NULL,95.76,2015-11-13
13932,2,NULL,NULL,126,NULL,492.19,2022-09-30
13933,1,NULL,642,1441,NULL,2769.61,2020-11-01
13934,4,26034,NULL,1793,NULL,1360.2,2021-11-02
13935,2,NULL,NULL,1778,NULL,20.0,2019-02-16
13936,1,NULL,247,935,NULL,1838.74,2020-09-17
13937,2,NULL,754,1771,NULL,66.95,2021-10-01
13938,2,NULL,NULL,1791,NULL,20.0,2021-04-02
13939,4,15951,NULL,904,NULL,671.02,2027-09-18
13940,1,NULL,NULL,2367,NULL,112.51,2015-07-19
13941,3,NULL,NULL,6,734,1277.99,2021-11-16
13942,4,12661,NULL,1325,NULL,450.46,2035-08-11
13943,1,NULL,696,1360,NULL,1357.76,2021-10-01
13944,2,NULL,NULL,1916,NULL,20.0,2019-07-19
13945,2,NULL,NULL,290,NULL,191.52,2018-12-28
13946,1,NULL,385,2368,NULL,2933.43,2023-11-07
13947,2,NULL,NULL,1227,NULL,744.89,2019-07-12
13948,2,NULL,NULL,1907,NULL,45.89,2021-10-24
13949,4,25499,850,832,NULL,150.33,2029-07-11
13950,2,NULL,NULL,107,NULL,78.61,2015-11-15
13951,3,NULL,NULL,2378,2205,50.0,2019-04-13
13952,1,NULL,224,130,NULL,8051.55,2023-10-01
13953,1,NULL,NULL,298,NULL,214.85,2019-04-11
13954,2,NULL,NULL,395,NULL,142.31,2020-05-22
13955,3,NULL,NULL,818,2046,408.13,2023-04-11
13956,2,NULL,NULL,2126,NULL,345.88,2017-07-14
13957,3,NULL,NULL,2336,1241,1075.54,2022-02-12
13958,2,NULL,NULL,1610,NULL,822.97,2022-03-04
13959,2,NULL,NULL,1954,NULL,266.37,2021-02-19
13960,3,NULL,NULL,919,1197,1799.69,2021-12-14
13961,1,NULL,850,60,NULL,3945.74,2015-10-01
13962,1,NULL,577,1695,NULL,2505.92,2022-03-08
13963,4,17329,NULL,1920,NULL,761.7,2032-07-27
13964,3,NULL,NULL,2011,1455,1489.17,2017-07-16
13965,1,NULL,578,822,NULL,1407.62,2015-09-15
13966,1,NULL,880,550,NULL,3203.32,2023-03-01
13967,2,NULL,NULL,1718,NULL,55.35,2019-05-26
13968,1,NULL,749,2340,NULL,2906.63,2021-12-06
13969,3,NULL,NULL,452,637,1028.27,2020-08-16
13970,1,NULL,829,2354,NULL,4680.01,2019-10-15
13971,2,NULL,253,385,NULL,412.44,2020-12-25
13972,1,NULL,248,1783,NULL,2049.86,2022-04-15
13973,2,NULL,NULL,270,NULL,223.49,2021-02-19
13974,2,NULL,NULL,1928,NULL,39.71,2022-04-08
13975,1,NULL,111,1974,NULL,2088.68,2021-10-15
13976,1,NULL,NULL,1610,NULL,848.44,2019-12-01
13977,1,NULL,1071,643,NULL,4411.4,2017-07-03
13978,2,NULL,NULL,310,NULL,201.12,2019-04-19
13979,2,NULL,NULL,677,NULL,171.66,2017-08-11
13980,3,NULL,NULL,504,265,1427.88,2019-12-15
13981,2,NULL,NULL,1083,NULL,22.54,2017-09-29
13982,2,NULL,NULL,1714,NULL,94.71,2023-07-23
13983,3,NULL,NULL,186,57,2713.94,2023-11-10
13984,1,NULL,360,236,NULL,1503.44,2020-07-01
13985,2,NULL,NULL,380,NULL,68.61,2022-06-03
13986,1,NULL,393,1582,NULL,100.0,2023-11-22
13987,2,NULL,NULL,472,NULL,20.0,2015-06-19
13988,2,NULL,NULL,1885,NULL,606.32,2017-02-26
13989,1,NULL,420,1648,NULL,3485.31,2015-02-01
13990,1,NULL,497,1274,NULL,2635.41,2021-10-15
13991,2,NULL,NULL,368,NULL,82.57,2016-12-31
13992,1,NULL,NULL,1813,NULL,728.88,2017-10-01
13993,3,NULL,984,1691,1508,2986.4,2016-05-19
13994,1,NULL,800,1611,NULL,1358.91,2023-05-23
13995,3,NULL,NULL,1885,1388,1917.8,2015-09-12
13996,4,15212,NULL,2265,NULL,567.26,2031-05-18
13997,3,NULL,NULL,1914,808,1025.29,2019-02-14
13998,1,NULL,NULL,201,NULL,465.6,2023-11-02
13999,2,NULL,NULL,81,NULL,39.4,2022-11-11
14000,4,25272,NULL,515,NULL,1529.1,2023-03-04
14001,4,213,NULL,366,NULL,777.74,2041-01-13
14002,1,NULL,384,2238,NULL,1645.3,2020-12-04
14003,2,NULL,NULL,677,NULL,145.71,2020-01-18
14004,1,NULL,232,1534,NULL,4791.7,2023-07-18
14005,1,NULL,234,376,NULL,1186.15,2016-01-28
14006,2,NULL,NULL,1673,NULL,58.4,2015-04-24
14007,1,NULL,NULL,2034,NULL,100.0,2015-09-15
14008,2,NULL,NULL,1140,NULL,747.51,2017-09-15
14009,3,NULL,NULL,499,1505,2101.85,2021-04-14
14010,2,NULL,389,1062,NULL,60.56,2018-06-15
14011,3,NULL,NULL,270,781,1342.05,2021-07-12
14012,2,NULL,NULL,527,NULL,395.55,2021-01-29
14013,3,NULL,391,2406,2007,1741.13,2021-04-20
14014,1,NULL,NULL,2470,NULL,459.56,2021-01-15
14015,2,NULL,880,2392,NULL,389.13,2018-08-03
14016,2,NULL,NULL,1387,NULL,118.36,2022-12-16
14017,2,NULL,NULL,2164,NULL,378.58,2022-05-07
14018,3,NULL,863,1194,17,768.45,2015-09-20
14019,1,NULL,902,554,NULL,2279.92,2022-12-01
14020,1,NULL,979,1263,NULL,1575.0,2018-06-01
14021,1,NULL,418,1207,NULL,2874.58,2015-10-04
14022,1,NULL,644,1093,NULL,4231.45,2021-10-21
14023,2,NULL,234,1387,NULL,167.26,2022-07-29
14024,4,26502,650,826,NULL,1992.5,2021-04-13
14025,1,NULL,NULL,2060,NULL,100.0,2018-06-15
14026,2,NULL,NULL,1629,NULL,215.98,2017-12-22
14027,3,NULL,NULL,401,1399,2268.75,2016-07-12
14028,1,NULL,25,93,NULL,4466.26,2015-04-01
14029,1,NULL,937,1388,NULL,1377.16,2023-06-01
14030,2,NULL,NULL,326,NULL,189.67,2022-08-19
14031,3,NULL,248,996,1586,1028.04,2023-11-14
14032,1,NULL,842,570,NULL,4409.52,2015-02-24
14033,2,NULL,47,166,NULL,20.0,2022-06-17
14034,3,NULL,NULL,1742,1473,387.46,2019-09-10
14035,3,NULL,NULL,716,2325,1878.08,2021-01-10
14036,1,NULL,331,2382,NULL,1858.09,2017-01-15
14037,1,NULL,103,2037,NULL,1569.15,2019-11-30
14038,4,21668,220,2099,NULL,667.48,2029-02-04
14039,4,21946,NULL,1438,NULL,356.93,2027-03-16
14040,2,NULL,NULL,1617,NULL,369.85,2015-09-11
14041,1,NULL,960,1993,NULL,2907.15,2018-02-15
14042,1,NULL,754,2,NULL,3139.98,2019-09-01
14043,3,NULL,616,1954,926,1152.15,2019-03-19
14044,3,NULL,NULL,1058,367,1339.8,2017-10-11
14045,4,1818,NULL,1063,NULL,174.49,2033-01-19
14046,1,NULL,715,738,NULL,1022.91,2023-08-01
14047,1,NULL,986,1818,NULL,3128.89,2018-02-25
14048,3,NULL,184,493,1536,1137.94,2021-12-14
14049,3,NULL,NULL,1148,1215,744.16,2020-02-13
14050,2,NULL,NULL,201,NULL,108.9,2015-04-10
14051,1,NULL,1031,1011,NULL,1959.55,2022-02-15
14052,2,NULL,NULL,341,NULL,563.77,2023-04-07
14053,2,NULL,NULL,1440,NULL,279.89,2021-03-19
14054,2,NULL,694,1642,NULL,1144.24,2021-08-14
14055,1,NULL,952,2332,NULL,3026.04,2023-01-19
14056,1,NULL,768,1220,NULL,3902.14,2023-09-19
14057,2,NULL,123,1183,NULL,402.97,2016-04-22
14058,2,NULL,NULL,1627,NULL,105.58,2022-05-27
14059,2,NULL,27,442,NULL,256.92,2021-08-08
14060,3,NULL,NULL,1929,1777,424.51,2020-05-15
14061,2,NULL,NULL,810,NULL,20.0,2019-09-06
14062,1,NULL,NULL,314,NULL,338.77,2016-12-20
14063,2,NULL,NULL,1228,NULL,20.0,2016-08-12
14064,3,NULL,NULL,1969,827,975.55,2015-07-12
14065,1,NULL,NULL,1990,NULL,100.0,2021-07-30
14066,2,NULL,NULL,1291,NULL,518.51,2020-06-14
14067,2,NULL,NULL,615,NULL,152.44,2017-05-26
14068,1,NULL,902,1198,NULL,3075.37,2016-07-01
14069,3,NULL,NULL,691,1914,942.22,2021-05-14
14070,4,13125,NULL,1919,NULL,242.06,2035-11-20
14071,4,11760,965,1848,NULL,698.67,2024-05-10
14072,3,NULL,642,87,978,1926.17,2016-12-13
14073,2,NULL,NULL,1371,NULL,22.08,2020-04-26
14074,2,NULL,NULL,1001,NULL,254.41,2016-05-28
14075,2,NULL,NULL,1458,NULL,504.31,2016-02-21
14076,1,NULL,960,369,NULL,2093.27,2017-10-17
14077,4,20844,NULL,1267,NULL,708.9,2022-12-05
14078,2,NULL,NULL,2031,NULL,195.76,2021-12-31
14079,2,NULL,NULL,1060,NULL,163.03,2018-02-23
14080,1,NULL,NULL,251,NULL,100.0,2015-07-01
14081,3,NULL,NULL,2144,1510,659.85,2023-03-15
14082,4,5878,NULL,1234,NULL,606.38,2043-03-17
14083,4,5412,680,2155,NULL,340.28,2026-09-23
14084,2,NULL,NULL,49,NULL,117.56,2018-04-13
14085,2,NULL,NULL,1940,NULL,610.65,2023-01-13
14086,1,NULL,163,1690,NULL,2644.26,2016-03-01
14087,2,NULL,NULL,184,NULL,425.95,2015-04-03
14088,2,NULL,NULL,2471,NULL,38.73,2019-08-02
14089,3,NULL,NULL,1902,1857,2488.55,2018-10-12
14090,1,NULL,NULL,519,NULL,823.5,2021-07-13
14091,2,NULL,412,52,NULL,81.67,2021-12-31
14092,1,NULL,444,1501,NULL,6721.0,2015-03-22
14093,2,NULL,NULL,621,NULL,326.09,2022-04-01
14094,3,NULL,NULL,2288,2355,857.93,2017-10-10
14095,4,15585,NULL,396,NULL,6959.64,2020-02-13
14096,2,NULL,NULL,1648,NULL,25.26,2021-05-28
14097,4,6671,NULL,1310,NULL,919.48,2030-04-03
14098,1,NULL,NULL,1666,NULL,100.0,2017-11-04
14099,4,2726,NULL,1698,NULL,666.92,2036-07-04
14100,1,NULL,984,2287,NULL,4531.51,2019-02-26
14101,2,NULL,NULL,1609,NULL,105.18,2022-08-26
14102,1,NULL,1183,158,NULL,2996.39,2016-01-30
14103,1,NULL,360,2229,NULL,4380.13,2022-06-15
14104,1,NULL,NULL,1091,NULL,327.18,2018-12-15
14105,1,NULL,795,1443,NULL,1436.41,2020-09-09
14106,1,NULL,418,452,NULL,1296.24,2020-07-12
14107,2,NULL,385,827,NULL,36.23,2023-12-08
14108,4,14890,NULL,1946,NULL,1320.97,2022-02-09
14109,4,17113,NULL,1913,NULL,3317.76,2019-01-03
14110,2,NULL,NULL,1889,NULL,291.1,2023-11-10
14111,3,NULL,NULL,778,396,2555.14,2019-01-20
14112,1,NULL,393,1467,NULL,6471.2,2018-09-02
14113,3,NULL,NULL,2109,35,1246.87,2015-10-17
14114,1,NULL,960,619,NULL,2145.21,2020-11-25
14115,1,NULL,922,2371,NULL,3310.62,2018-11-16
14116,3,NULL,NULL,550,501,1417.36,2021-10-19
14117,1,NULL,128,355,NULL,2463.82,2022-04-01
14118,1,NULL,42,1657,NULL,2661.56,2016-02-15
14119,2,NULL,NULL,1139,NULL,336.97,2020-05-15
14120,1,NULL,303,1948,NULL,2188.42,2018-03-11
14121,2,NULL,842,812,NULL,1233.65,2017-09-01
14122,2,NULL,NULL,2482,NULL,380.71,2020-08-28
14123,3,NULL,NULL,1523,535,1358.0,2016-12-16
14124,3,NULL,NULL,933,2393,567.18,2022-06-17
14125,1,NULL,952,1161,NULL,1802.91,2015-04-22
14126,1,NULL,1036,2115,NULL,1124.5,2015-02-15
14127,2,NULL,NULL,1530,NULL,411.82,2017-11-05
14128,2,NULL,NULL,104,NULL,281.14,2023-09-01
14129,3,NULL,NULL,1244,292,962.82,2017-04-11
14130,2,NULL,NULL,2400,NULL,191.17,2019-11-08
14131,4,10541,NULL,920,NULL,3060.91,2022-02-12
14132,3,NULL,NULL,1948,232,1561.6,2022-07-13
14133,1,NULL,111,2155,NULL,1408.13,2018-10-15
14134,2,NULL,NULL,1250,NULL,217.86,2016-12-23
14135,1,NULL,979,1659,NULL,3648.55,2021-02-15
14136,2,NULL,1193,2284,NULL,1474.01,2016-11-25
14137,2,NULL,NULL,761,NULL,104.56,2020-02-07
14138,1,NULL,691,1903,NULL,1662.59,2019-04-11
14139,4,24438,NULL,2200,NULL,214.11,2026-04-04
14140,4,6339,NULL,2437,NULL,574.02,2025-04-27
14141,3,NULL,NULL,23,1546,2105.68,2023-05-19
14142,1,NULL,1063,25,NULL,2157.75,2015-09-22
14143,3,NULL,NULL,2231,456,50.0,2023-06-18
14144,2,NULL,3,956,NULL,80.79,2019-10-25
14145,1,NULL,650,196,NULL,1288.6,2020-11-07
14146,1,NULL,492,282,NULL,1944.09,2018-06-15
14147,4,15102,NULL,1906,NULL,567.26,2022-05-09
14148,1,NULL,216,422,NULL,1962.52,2019-07-04
14149,1,NULL,216,701,NULL,4341.86,2020-04-28
14150,2,NULL,NULL,166,NULL,373.14,2017-05-12
14151,2,NULL,NULL,1527,NULL,430.4,2023-12-08
14152,3,NULL,NULL,1477,1880,50.0,2017-02-12
14153,1,NULL,NULL,1747,NULL,273.7,2016-01-06
14154,2,NULL,NULL,402,NULL,299.15,2016-01-08
14155,2,NULL,NULL,528,NULL,20.0,2015-05-01
14156,1,NULL,710,1750,NULL,3059.42,2018-04-04
14157,1,NULL,650,1050,NULL,2118.05,2020-08-15
14158,1,NULL,1063,1063,NULL,2535.86,2019-08-21
14159,3,NULL,NULL,119,588,1328.71,2020-04-16
14160,2,NULL,NULL,1588,NULL,72.02,2015-05-31
14161,1,NULL,691,2249,NULL,2225.28,2019-10-19
14162,4,10909,NULL,1247,NULL,2254.87,2020-10-02
14163,1,NULL,184,2000,NULL,1686.71,2020-09-01
14164,2,NULL,NULL,781,NULL,325.2,2019-05-31
14165,4,229,NULL,565,NULL,777.74,2042-05-11
14166,2,NULL,NULL,1805,NULL,309.91,2023-04-07
14167,2,NULL,NULL,216,NULL,20.0,2015-09-11
14168,3,NULL,NULL,1604,1218,1369.8,2021-10-20
14169,1,NULL,111,1922,NULL,3096.65,2020-02-01
14170,3,NULL,NULL,1108,1304,1336.07,2021-02-12
14171,1,NULL,698,1067,NULL,3647.78,2017-09-15
14172,2,NULL,1145,130,NULL,387.07,2016-01-29
14173,4,1727,NULL,2097,NULL,174.49,2025-08-01
14174,4,4558,NULL,434,NULL,4170.32,2022-08-09
14175,3,NULL,NULL,2274,1114,1521.62,2021-03-17
14176,2,NULL,NULL,1905,NULL,215.19,2021-10-15
14177,1,NULL,248,2190,NULL,5287.34,2016-04-12
14178,1,NULL,128,1562,NULL,4040.37,2021-07-15
14179,2,NULL,NULL,1814,NULL,433.06,2015-07-31
14180,2,NULL,NULL,2497,NULL,27.61,2020-09-25
14181,2,NULL,NULL,167,NULL,336.02,2021-03-05
14182,1,NULL,163,1656,NULL,504.7,2017-12-01
14183,2,NULL,NULL,118,NULL,96.56,2017-08-04
14184,3,NULL,NULL,2454,780,2372.51,2016-02-11
14185,1,NULL,189,1703,NULL,4135.46,2020-04-20
14186,1,NULL,694,2240,NULL,2065.14,2018-04-26
14187,2,NULL,577,936,NULL,211.39,2018-12-07
14188,4,20261,NULL,885,NULL,551.55,2024-02-09
14189,4,21315,NULL,1366,NULL,834.14,2022-02-09
14190,2,NULL,NULL,301,NULL,300.78,2018-06-29
14191,1,NULL,545,181,NULL,1890.29,2021-03-15
14192,3,NULL,NULL,8,2231,2394.6,2016-10-11
14193,1,NULL,1129,811,NULL,2935.68,2023-07-15
14194,1,NULL,367,1934,NULL,2549.36,2022-02-19
14195,3,NULL,NULL,995,269,963.52,2023-11-12
14196,2,NULL,913,2429,NULL,358.37,2017-08-18
14197,2,NULL,NULL,1462,NULL,219.56,2021-08-27
14198,2,NULL,NULL,1349,NULL,257.02,2020-03-27
14199,3,NULL,NULL,2451,1956,2257.3,2017-01-16
14200,1,NULL,42,1521,NULL,651.43,2015-09-13
14201,4,22226,989,2211,NULL,635.97,2023-03-27
14202,3,NULL,103,1261,1517,2339.17,2021-04-17
14203,2,NULL,NULL,1251,NULL,714.33,2021-05-16
14204,3,NULL,NULL,2354,1454,1427.79,2019-05-11
14205,1,NULL,1166,1158,NULL,1521.44,2020-07-04
14206,1,NULL,578,1431,NULL,2848.26,2023-09-30
14207,2,NULL,NULL,2200,NULL,129.39,2015-05-15
14208,2,NULL,NULL,1439,NULL,370.38,2015-07-10
14209,2,NULL,418,1432,NULL,1604.2,2015-03-20
14210,1,NULL,216,214,NULL,831.19,2016-04-09
14211,4,25144,NULL,899,NULL,210.6,2024-08-02
14212,1,NULL,1036,2193,NULL,3205.54,2016-08-17
14213,1,NULL,965,680,NULL,3361.04,2018-01-01
14214,1,NULL,NULL,348,NULL,494.09,2017-01-10
14215,2,NULL,NULL,2235,NULL,286.73,2016-10-21
14216,1,NULL,NULL,1638,NULL,400.11,2019-01-01
14217,4,24504,NULL,1853,NULL,214.11,2031-09-08
14218,2,NULL,NULL,2342,NULL,52.06,2017-12-15
14219,3,NULL,801,287,786,1594.2,2016-03-14
14220,2,NULL,NULL,166,NULL,201.62,2017-11-18
14221,3,NULL,NULL,2192,1362,1880.36,2021-04-11
14222,1,NULL,NULL,2090,NULL,445.35,2023-05-03
14223,2,NULL,NULL,2211,NULL,556.08,2021-07-09
14224,2,NULL,367,2297,NULL,1551.36,2018-05-18
14225,1,NULL,850,1135,NULL,3819.21,2015-02-22
14226,1,NULL,1063,2359,NULL,1247.95,2021-02-02
14227,2,NULL,NULL,847,NULL,642.6,2016-03-18
14228,2,NULL,NULL,1265,NULL,255.15,2023-09-29
14229,1,NULL,265,1584,NULL,1863.6,2021-12-05
14230,3,NULL,NULL,36,2430,1393.21,2017-01-19
14231,2,NULL,NULL,8,NULL,268.77,2023-07-14
14232,4,10385,NULL,828,NULL,686.51,2038-09-15
14233,2,NULL,NULL,2233,NULL,326.25,2019-11-10
14234,2,NULL,248,1676,NULL,2000.0,2020-09-12
14235,1,NULL,922,530,NULL,2991.67,2023-05-09
14236,2,NULL,1016,2420,NULL,20.0,2017-03-12
14237,1,NULL,680,2133,NULL,3395.57,2018-11-15
14238,2,NULL,NULL,468,NULL,232.73,2017-08-11
14239,3,NULL,680,894,2029,826.02,2018-08-14
14240,2,NULL,NULL,104,NULL,289.94,2017-07-07
14241,2,NULL,NULL,2035,NULL,314.15,2015-02-06
14242,4,12735,247,642,NULL,678.4,2023-09-11
14243,1,NULL,329,1756,NULL,4088.2,2021-03-28
14244,2,NULL,NULL,698,NULL,123.17,2017-11-11
14245,1,NULL,709,269,NULL,4014.13,2015-01-14
14246,3,NULL,NULL,2063,976,1373.66,2022-08-12
14247,1,NULL,444,1116,NULL,1829.08,2015-06-17
14248,1,NULL,234,727,NULL,1141.15,2018-11-15
14249,1,NULL,203,732,NULL,2147.46,2015-07-01
14250,2,NULL,NULL,1898,NULL,136.24,2016-04-22
14251,2,NULL,50,2452,NULL,611.69,2016-11-18
14252,1,NULL,943,488,NULL,2739.38,2022-09-17
14253,1,NULL,103,2018,NULL,2083.36,2023-10-01
14254,1,NULL,393,319,NULL,3329.13,2021-09-18
14255,4,8638,NULL,628,NULL,526.35,2030-05-05
14256,1,NULL,144,714,NULL,3798.98,2016-11-01
14257,3,NULL,NULL,1857,309,50.0,2022-10-19
14258,2,NULL,NULL,183,NULL,664.74,2019-06-28
14259,3,NULL,NULL,1688,87,2149.68,2020-08-13
14260,2,NULL,NULL,1952,NULL,55.0,2017-12-03
14261,1,NULL,897,1594,NULL,4290.16,2023-07-13
14262,1,NULL,20,1341,NULL,2968.37,2022-11-01
14263,3,NULL,NULL,208,2443,1918.84,2019-09-11
14264,2,NULL,NULL,1372,NULL,683.69,2019-04-07
14265,1,NULL,468,317,NULL,3450.62,2015-09-15
